design_id,wall_material,wall_structural_thickness_m,wall_insulation_thickness_m,roof_insulation_thickness_m,floor_insulation_thickness_m,length_m,width_m,height_m,orientation_deg,window_area_m2,window_wall_orientation,door_area_m2,door_wall_orientation,window_solar_heat_gain_coefficient,window_u_value_w_m2k,door_u_value_w_m2k,has_thermal_mass,thermal_mass_material,thermal_mass_kg,thermal_mass_specific_heat_j_kgk,thermal_mass_heat_capacity_j_k,occupant_count,sensible_heat_per_person_w,equipment_heat_w,lighting_heat_w,floor_area_m2,volume_m3,net_wall_area_m2,weather_scenario_id,weather_name,weather_season,weather_date,weather_effective_date,latitude,longitude,weather_source,weather_data_category,weather_provenance,weather_retrieval_status,weather_record_count,skipped_missing_required_records,mean_outdoor_temperature_c,minimum_outdoor_temperature_c,maximum_outdoor_temperature_c,daily_solar_sum_wh_m2,mean_wind_speed_m_s,mean_relative_humidity_percent,percent_time_comfortable,percent_time_below_comfort,percent_time_above_comfort,minimum_indoor_temperature_c,maximum_indoor_temperature_c,mean_indoor_temperature_c,indoor_temperature_range_c,degree_hours_below_comfort,degree_hours_above_comfort,total_heat_loss_kwh,total_solar_gain_kwh,thermal_mass_absorbed_kwh,thermal_mass_released_kwh,thermal_mass_net_kwh
D0299,timber,0.35,0.1999,0.0643,0.1965,4.637,4.0,3.0,180.0,2.114,north,2.0,east,0.421,5.0,2.0,1,stone,2215.4,900.0,1993860.0,2,75.0,50.0,20.0,18.548,55.64399999999999,47.708,S04_late_spring,late spring,late spring,2024-05-10,2024-05-10,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.6208333333333336,-2.97,8.51,8381.3,1.7104166666666665,51.76916666666667,41.666666666666664,58.333333333333336,0.0,9.774908136713666,21.06127236359136,16.4490396093217,11.286364226877694,54.60808097591321,0.0,10.58924644335995,7.459306712199999,6.250952827056212,4.170563168292452,2.0803896587637594
D0000,brick_masonry,0.35,0.0,0.0,0.0,4.39,4.0,3.0,0.0,2.49,east,2.0,west,0.615,5.0,2.0,1,stone,2943.0,900.0,2648700.0,2,75.0,50.0,20.0,17.56,52.67999999999999,45.849999999999994,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,-1.2784892728162793,12.427850008575131,6.330804210600079,13.706339281391411,280.0606989455981,0.0,23.017712242105233,9.241513488,5.029780134601653,13.327928617076232,-8.298148482474579
D0001,brick_masonry,0.35,0.0,0.0,0.1552,5.581,4.0,3.0,270.0,1.013,south,2.0,west,0.542,5.0,2.0,1,stone,656.4,900.0,590760.0,2,75.0,50.0,20.0,22.324,66.97200000000001,54.473000000000006,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,-2.5592705493483554,11.445000789714328,4.61764276875305,14.004271339062683,321.17657354992684,0.0,10.181167820936203,3.3134267244799998,1.5946352355041027,3.6556115326521677,-2.060976297148065
D0002,brick_masonry,0.35,0.0,0.0,0.157,5.547,4.0,3.0,90.0,3.529,south,2.0,south,0.72,5.0,2.0,1,water,592.4,4186.0,2479786.4,2,75.0,50.0,20.0,22.188,66.564,51.753,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,-0.7618672223120163,16.06504906788428,8.225755706128508,16.826916290196298,234.5818630529158,0.0,28.26578242002174,15.333905894399999,6.6588023367162,14.071894552409285,-7.4130922156930845
D0003,brick_masonry,0.35,0.0,0.0,0.1923,5.513,4.0,3.0,180.0,2.151,north,2.0,east,0.574,5.0,2.0,0,none,0.0,0.0,0.0,2,75.0,50.0,20.0,22.052,66.156,52.92700000000001,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,-2.817669376139584,14.06364306397534,5.35779371043203,16.881312440114925,303.4129509496313,0.0,12.731161578211657,7.451109429119999,0.0,0.0,0.0
D0004,brick_masonry,0.35,0.0,0.0611,0.0,5.655,4.0,3.0,0.0,2.531,north,2.0,west,0.652,5.0,2.0,0,none,0.0,0.0,0.0,2,75.0,50.0,20.0,22.62,67.86,53.399,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,-2.893161249276311,15.15315575472425,5.710958059455585,18.04631700400056,294.937006573066,0.0,15.238869408058738,9.958831394560002,0.0,0.0,0.0
D0005,brick_masonry,0.35,0.0,0.0674,0.1998,4.385,4.0,3.0,270.0,1.039,north,2.0,east,0.648,5.0,2.0,1,stone,2493.8,900.0,2244420.0,2,75.0,50.0,20.0,17.54,52.62,47.271,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,2.8087939309247174,12.384887767895595,8.56741531382133,9.576093836970877,226.3820324682881,0.0,13.952606905576566,4.06311572736,2.784943854349307,7.2683012781142935,-4.4833574237649865
D0006,brick_masonry,0.35,0.0,0.1277,0.0736,4.024,4.0,3.0,270.0,1.368,south,2.0,west,0.719,5.0,2.0,1,water,883.9,4186.0,3700005.4,2,75.0,50.0,20.0,16.096,48.288,44.775999999999996,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,5.415596158329771,12.703978240495452,9.79225220527725,7.288382082165681,196.98594707334598,0.0,16.001405522629017,5.93585968896,3.967088576149991,8.67884384558349,-4.711755269433499
D0007,brick_masonry,0.35,0.0,0.1291,0.1519,4.181,4.0,3.0,180.0,2.573,north,2.0,north,0.694,5.0,2.0,1,water,1843.8,4186.0,7718146.8,2,75.0,50.0,20.0,16.724,50.172,44.513,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,8.6477991086942,13.145890729147672,11.075078833343872,4.498091620453472,166.19810799974707,0.0,18.977893704429814,10.77625589056,7.812992823148615,10.712016429312229,-2.899023606163613
D0008,brick_masonry,0.35,0.0,0.1401,0.0644,4.377,4.0,3.0,270.0,0.768,west,2.0,south,0.795,5.0,2.0,1,stone,2955.6,900.0,2660040.0,2,75.0,50.0,20.0,17.508,52.524,47.494,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,3.4162432470261272,11.740561334393496,8.55677403066917,8.324318087367368,226.63742326393995,0.0,13.944662610803459,3.6846563328000004,2.678311099693018,7.543048964465412,-4.864737864772394
D0009,brick_masonry,0.35,0.0,0.1447,0.1032,5.941,4.0,3.0,180.0,3.626,south,2.0,west,0.478,5.0,2.0,1,water,1068.1,4186.0,4471066.6,2,75.0,50.0,20.0,23.764,71.292,54.02,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,5.0445805288666286,13.872291552964478,10.187800482849804,8.82771102409785,187.4927884116047,0.0,22.012030938278148,10.45982299264,6.338429961994291,12.492877319320424,-6.154447357326133
D0010,brick_masonry,0.35,0.0,0.1641,0.1514,4.663,4.0,3.0,180.0,1.153,south,2.0,north,0.521,5.0,2.0,1,stone,2883.0,900.0,2594700.0,2,75.0,50.0,20.0,18.652,55.956,48.825,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,3.3663416944792504,11.758473516059354,8.5421937551459,8.392131821580104,226.98734987649837,0.0,13.810171087858654,3.62523086944,2.6409406396880697,7.422149863392149,-4.78120922370408
D0011,brick_masonry,0.35,0.0,0.1718,0.1224,5.674,4.0,3.0,270.0,1.574,north,2.0,west,0.456,5.0,2.0,1,water,1759.8,4186.0,7366522.8,2,75.0,50.0,20.0,22.696,68.08800000000001,54.470000000000006,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,6.405195577876524,10.575957548470793,9.165543998595334,4.170761970594269,212.02694403371194,0.0,17.048977907749354,4.33149891072,3.0169498550989076,10.372841170963744,-7.355891315864836
D0012,brick_masonry,0.35,0.0,0.1735,0.1816,5.919,4.0,3.0,90.0,1.299,south,2.0,west,0.628,5.0,2.0,1,water,1177.8,4186.0,4930270.8,2,75.0,50.0,20.0,23.676,71.02799999999999,56.214999999999996,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,5.23668758127469,11.219735796157801,9.053540641239918,5.9830482148831114,214.71502461024193,0.0,16.83931234810762,4.9230861273599995,3.371668562166606,9.895118598088487,-6.523450035921881
D0013,brick_masonry,0.35,0.0,0.1782,0.0,5.418,4.0,3.0,90.0,3.998,south,2.0,north,0.464,5.0,2.0,1,water,2183.8,4186.0,9141386.8,2,75.0,50.0,20.0,21.672,65.016,50.510000000000005,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,4.738598412310152,11.266338814800541,8.90016108345281,6.527740402490389,218.39613399713258,0.0,29.94930284634814,11.19513691136,6.603578047950371,19.963718887730103,-13.360140839779731
D0014,brick_masonry,0.35,0.0,0.1869,0.1205,5.467,4.0,3.0,180.0,1.827,west,2.0,east,0.697,5.0,2.0,0,none,0.0,0.0,0.0,2,75.0,50.0,20.0,21.868,65.604,52.975,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,8.333333333333329,91.66666666666667,0.0,-1.8624074277088647,18.933588983324647,7.754928184128533,20.79599641103351,246.89617724741603,0.0,12.96917486223323,7.68493085472,0.0,0.0,0.0
D0015,brick_masonry,0.35,0.0502,0.1234,0.1147,5.561,4.0,3.0,90.0,1.411,west,2.0,north,0.497,5.0,2.0,1,stone,780.2,900.0,702180.0,2,75.0,50.0,20.0,22.244,66.732,53.955,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,16.666666666666657,83.33333333333334,0.0,3.2142148436703044,19.09235167559405,11.543975221817798,15.878136831923744,157.40230119536815,0.0,10.986572592719506,4.23206219296,2.114862593641885,3.4384299883839917,-1.3235673947421067
D0016,brick_masonry,0.35,0.0532,0.0766,0.0913,4.13,4.0,3.0,270.0,0.692,west,2.0,south,0.409,5.0,2.0,1,stone,1069.7,900.0,962730.0,2,75.0,50.0,20.0,16.52,49.56,46.088,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,5.553153063449764,14.602404644734003,10.654455879583795,9.049251581284238,176.29305888998897,0.0,8.250699970038756,1.7080400166399998,1.5599785121965646,2.749176554203512,-1.1891980420069472
D0017,brick_masonry,0.35,0.0601,0.0888,0.0678,5.874,4.0,3.0,90.0,1.151,west,2.0,east,0.635,5.0,2.0,1,stone,1994.6,900.0,1795140.0,2,75.0,50.0,20.0,23.496,70.488,56.093,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,6.607075963538074,15.365377940680128,11.438717832390147,8.758301977142054,157.47077202263645,0.0,11.46240498274245,4.4108032688000005,3.1398682172877495,4.831749788069488,-1.6918815707817387
D0018,brick_masonry,0.35,0.0676,0.0,0.0734,5.07,4.0,3.0,0.0,2.486,west,2.0,south,0.578,5.0,2.0,1,stone,2839.7,900.0,2555730.0,2,75.0,50.0,20.0,20.28,60.84,49.934,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,1.6894630200806682,14.302652507149142,8.907126596318209,12.613189487068475,218.228961688363,0.0,20.019963006462,8.67156735104,4.697328127258094,10.597186092727327,-5.899857965469233
D0019,brick_masonry,0.35,0.0693,0.1916,0.1852,4.197,4.0,3.0,180.0,3.025,north,2.0,south,0.737,5.0,2.0,1,stone,982.5,900.0,884250.0,2,75.0,50.0,20.0,16.788,50.364000000000004,44.157000000000004,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,12.5,45.833333333333336,41.66666666666667,7.882790116914774,36.91663957897996,21.625790113924978,29.033849462065188,62.158469936363545,79.18103264185316,19.289895741050046,13.454312344,6.753498358990499,7.273538036523307,-0.5200396775328082
D0020,brick_masonry,0.35,0.0721,0.0962,0.0,5.1,4.0,3.0,270.0,0.745,south,2.0,east,0.713,5.0,2.0,1,water,1394.2,4186.0,5836121.2,2,75.0,50.0,20.0,20.4,61.199999999999996,51.855,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,4.968734559025716,10.108811155506274,8.450748117746835,5.140076596480558,229.182045174076,0.0,16.744685243045147,3.2056377328,2.3598431330386287,10.5162528282879,-8.156409695249272
D0021,brick_masonry,0.35,0.0725,0.0578,0.183,5.33,4.0,3.0,180.0,2.898,west,2.0,east,0.567,5.0,2.0,1,water,1722.2,4186.0,7209129.2,2,75.0,50.0,20.0,21.32,63.96,51.082,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,9.845517929646027,14.108151974196065,12.357944244750897,4.262634044550039,135.40933812597848,0.0,12.321251432002152,9.916309630079999,8.536077655411052,5.69130631773643,2.844771337674622
D0022,brick_masonry,0.35,0.0756,0.1248,0.1956,4.761,4.0,3.0,180.0,1.891,west,2.0,south,0.451,5.0,2.0,1,stone,2871.6,900.0,2584440.0,2,75.0,50.0,20.0,19.044,57.132000000000005,48.675000000000004,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,9.729753401317208,15.908705136528097,13.050763244609824,6.178951735210889,118.78168212936424,0.0,9.856577016144517,5.1467930940799995,4.435869450707897,3.88038881398396,0.5554806367239369
D0023,brick_masonry,0.35,0.0939,0.0992,0.063,4.089,4.0,3.0,90.0,3.992,south,2.0,west,0.753,5.0,2.0,1,water,1476.1,4186.0,6178954.6,2,75.0,50.0,20.0,16.356,49.068000000000005,42.542,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,20.83333333333333,79.16666666666667,0.0,9.882243118292081,18.816341452196824,15.53103405298274,8.934098333904743,62.05304710195891,0.0,15.419945646507315,18.14070444288,15.334274443648068,7.409038226586528,7.92523621706154
D0024,brick_masonry,0.35,0.0981,0.0583,0.0897,5.221,4.0,3.0,90.0,3.609,north,2.0,north,0.44,5.0,2.0,1,water,836.7,4186.0,3502426.2,2,75.0,50.0,20.0,20.884,62.652,49.717,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,9.652371897506708,17.068109543291218,13.488584944238118,7.41573764578451,108.27396133828516,0.0,14.434836570168192,9.5831480448,7.214742728589441,6.795432094522011,0.41931063406743085
D0025,brick_masonry,0.35,0.1001,0.119,0.0,5.059,4.0,3.0,90.0,2.514,south,2.0,west,0.738,5.0,2.0,1,water,1246.9,4186.0,5219523.4,2,75.0,50.0,20.0,20.236,60.708,49.84,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,0.0,100.0,0.0,5.902261242606973,13.784839658608304,10.47012819802806,7.882578416001331,180.7169232473265,0.0,22.500806524793443,11.196705980159999,6.98864881055237,12.92982751369121,-5.94117870313884
D0026,brick_masonry,0.35,0.1024,0.0712,0.1854,5.844,4.0,3.0,270.0,1.663,west,2.0,north,0.485,5.0,2.0,1,stone,1003.8,900.0,903420.0,2,75.0,50.0,20.0,23.376,70.128,55.400999999999996,S05_early_summer,early summer,early summer,2024-06-05,2024-06-05,34.1645,77.5789,NASA POWER hourly point API,nasa_power_satellite_reanalysis,NASA POWER data are satellite/reanalysis-derived estimates and are not ground measurements.,disk_cache_from_live_nasa_power,24,0,2.4587499999999998,-4.02,8.47,6034.879999999999,2.3520833333333333,56.911249999999995,25.0,75.0,0.0,5.96092175646801,20.401014514620776,13.422961097435474,14.440092758152765,118.08189444398762,0.0,11.255486816635155,4.8674626384,2.8329034142802705,3.8465100994946235,-1.013606685214353
